# t(s)   x_grid(m)   x_solar(m)   bubble_x_grid(m)   bubble_x_solar(m)
8.253835058e-04  1.237126e+06  1.237126e+06  1.237126e+06  1.237126e+06
8.254147774e-04  1.237173e+06  1.237173e+06  1.237173e+06  1.237173e+06
8.254460491e-04  1.237219e+06  1.237219e+06  1.237219e+06  1.237219e+06
8.254773207e-04  1.237266e+06  1.237266e+06  1.237266e+06  1.237266e+06
8.255085923e-04  1.237313e+06  1.237313e+06  1.237313e+06  1.237313e+06
8.255398640e-04  1.237360e+06  1.237360e+06  1.237360e+06  1.237360e+06
8.255711356e-04  1.237407e+06  1.237407e+06  1.237407e+06  1.237407e+06
8.256024072e-04  1.237454e+06  1.237454e+06  1.237454e+06  1.237454e+06
8.256336789e-04  1.237501e+06  1.237501e+06  1.237501e+06  1.237501e+06
8.256649505e-04  1.237548e+06  1.237548e+06  1.237548e+06  1.237548e+06
8.256962222e-04  1.237594e+06  1.237594e+06  1.237594e+06  1.237594e+06
8.257274938e-04  1.237641e+06  1.237641e+06  1.237641e+06  1.237641e+06
8.257587654e-04  1.237688e+06  1.237688e+06  1.237688e+06  1.237688e+06
8.257900371e-04  1.237735e+06  1.237735e+06  1.237735e+06  1.237735e+06
8.258213087e-04  1.237782e+06  1.237782e+06  1.237782e+06  1.237782e+06
8.258525803e-04  1.237829e+06  1.237829e+06  1.237829e+06  1.237829e+06
8.258838520e-04  1.237876e+06  1.237876e+06  1.237876e+06  1.237876e+06
8.259151236e-04  1.237923e+06  1.237923e+06  1.237923e+06  1.237923e+06
8.259463952e-04  1.237969e+06  1.237969e+06  1.237969e+06  1.237969e+06
8.259776669e-04  1.238016e+06  1.238016e+06  1.238016e+06  1.238016e+06
8.260089385e-04  1.238063e+06  1.238063e+06  1.238063e+06  1.238063e+06
8.260402101e-04  1.238110e+06  1.238110e+06  1.238110e+06  1.238110e+06
8.260714818e-04  1.238157e+06  1.238157e+06  1.238157e+06  1.238157e+06
8.261027534e-04  1.238204e+06  1.238204e+06  1.238204e+06  1.238204e+06
8.261340250e-04  1.238251e+06  1.238251e+06  1.238251e+06  1.238251e+06
8.261652967e-04  1.238298e+06  1.238298e+06  1.238298e+06  1.238298e+06
8.261965683e-04  1.238344e+06  1.238344e+06  1.238344e+06  1.238344e+06
8.262278399e-04  1.238391e+06  1.238391e+06  1.238391e+06  1.238391e+06
8.262591116e-04  1.238438e+06  1.238438e+06  1.238438e+06  1.238438e+06
8.262903832e-04  1.238485e+06  1.238485e+06  1.238485e+06  1.238485e+06
8.263216548e-04  1.238532e+06  1.238532e+06  1.238532e+06  1.238532e+06
8.263529265e-04  1.238579e+06  1.238579e+06  1.238579e+06  1.238579e+06
8.263841981e-04  1.238626e+06  1.238626e+06  1.238626e+06  1.238626e+06
8.264154697e-04  1.238673e+06  1.238673e+06  1.238673e+06  1.238673e+06
8.264467414e-04  1.238719e+06  1.238719e+06  1.238719e+06  1.238719e+06
8.264780130e-04  1.238766e+06  1.238766e+06  1.238766e+06  1.238766e+06
8.265092846e-04  1.238813e+06  1.238813e+06  1.238813e+06  1.238813e+06
8.265405563e-04  1.238860e+06  1.238860e+06  1.238860e+06  1.238860e+06
8.265718279e-04  1.238907e+06  1.238907e+06  1.238907e+06  1.238907e+06
8.266030995e-04  1.238954e+06  1.238954e+06  1.238954e+06  1.238954e+06
8.266343712e-04  1.239001e+06  1.239001e+06  1.239001e+06  1.239001e+06
8.266656428e-04  1.239048e+06  1.239048e+06  1.239048e+06  1.239048e+06
8.266969144e-04  1.239094e+06  1.239094e+06  1.239094e+06  1.239094e+06
8.267281861e-04  1.239141e+06  1.239141e+06  1.239141e+06  1.239141e+06
8.267594577e-04  1.239188e+06  1.239188e+06  1.239188e+06  1.239188e+06
8.267907293e-04  1.239235e+06  1.239235e+06  1.239235e+06  1.239235e+06
8.268220010e-04  1.239282e+06  1.239282e+06  1.239282e+06  1.239282e+06
8.268532726e-04  1.239329e+06  1.239329e+06  1.239329e+06  1.239329e+06
8.268845442e-04  1.239376e+06  1.239376e+06  1.239376e+06  1.239376e+06
8.269158159e-04  1.239423e+06  1.239423e+06  1.239423e+06  1.239423e+06
8.269470875e-04  1.239469e+06  1.239469e+06  1.239469e+06  1.239469e+06
8.269783591e-04  1.239516e+06  1.239516e+06  1.239516e+06  1.239516e+06
8.270096308e-04  1.239563e+06  1.239563e+06  1.239563e+06  1.239563e+06
8.270409024e-04  1.239610e+06  1.239610e+06  1.239610e+06  1.239610e+06
8.270721740e-04  1.239657e+06  1.239657e+06  1.239657e+06  1.239657e+06
8.271034457e-04  1.239704e+06  1.239704e+06  1.239704e+06  1.239704e+06
8.271347173e-04  1.239751e+06  1.239751e+06  1.239751e+06  1.239751e+06
8.271659889e-04  1.239798e+06  1.239798e+06  1.239798e+06  1.239798e+06
8.271972606e-04  1.239844e+06  1.239844e+06  1.239844e+06  1.239844e+06
8.272285322e-04  1.239891e+06  1.239891e+06  1.239891e+06  1.239891e+06
8.272598038e-04  1.239938e+06  1.239938e+06  1.239938e+06  1.239938e+06
8.272910755e-04  1.239985e+06  1.239985e+06  1.239985e+06  1.239985e+06
8.273223471e-04  1.240032e+06  1.240032e+06  1.240032e+06  1.240032e+06
8.273536187e-04  1.240079e+06  1.240079e+06  1.240079e+06  1.240079e+06
8.273848904e-04  1.240126e+06  1.240126e+06  1.240126e+06  1.240126e+06
8.274161620e-04  1.240173e+06  1.240173e+06  1.240173e+06  1.240173e+06
8.274474337e-04  1.240219e+06  1.240219e+06  1.240219e+06  1.240219e+06
8.274787053e-04  1.240266e+06  1.240266e+06  1.240266e+06  1.240266e+06
8.275099769e-04  1.240313e+06  1.240313e+06  1.240313e+06  1.240313e+06
8.275412486e-04  1.240360e+06  1.240360e+06  1.240360e+06  1.240360e+06
8.275725202e-04  1.240407e+06  1.240407e+06  1.240407e+06  1.240407e+06
8.276037918e-04  1.240454e+06  1.240454e+06  1.240454e+06  1.240454e+06
8.276350635e-04  1.240501e+06  1.240501e+06  1.240501e+06  1.240501e+06
8.276663351e-04  1.240548e+06  1.240548e+06  1.240548e+06  1.240548e+06
8.276976067e-04  1.240594e+06  1.240594e+06  1.240594e+06  1.240594e+06
8.277288784e-04  1.240641e+06  1.240641e+06  1.240641e+06  1.240641e+06
8.277601500e-04  1.240688e+06  1.240688e+06  1.240688e+06  1.240688e+06
8.277914216e-04  1.240735e+06  1.240735e+06  1.240735e+06  1.240735e+06
8.278226933e-04  1.240782e+06  1.240782e+06  1.240782e+06  1.240782e+06
8.278539649e-04  1.240829e+06  1.240829e+06  1.240829e+06  1.240829e+06
8.278852365e-04  1.240876e+06  1.240876e+06  1.240876e+06  1.240876e+06
8.279165082e-04  1.240923e+06  1.240923e+06  1.240923e+06  1.240923e+06
8.279477798e-04  1.240969e+06  1.240969e+06  1.240969e+06  1.240969e+06
8.279790514e-04  1.241016e+06  1.241016e+06  1.241016e+06  1.241016e+06
8.280103231e-04  1.241063e+06  1.241063e+06  1.241063e+06  1.241063e+06
8.280415947e-04  1.241110e+06  1.241110e+06  1.241110e+06  1.241110e+06
8.280728663e-04  1.241157e+06  1.241157e+06  1.241157e+06  1.241157e+06
8.281041380e-04  1.241204e+06  1.241204e+06  1.241204e+06  1.241204e+06
8.281354096e-04  1.241251e+06  1.241251e+06  1.241251e+06  1.241251e+06
8.281666812e-04  1.241298e+06  1.241298e+06  1.241298e+06  1.241298e+06
8.281979529e-04  1.241344e+06  1.241344e+06  1.241344e+06  1.241344e+06
8.282292245e-04  1.241391e+06  1.241391e+06  1.241391e+06  1.241391e+06
8.282604961e-04  1.241438e+06  1.241438e+06  1.241438e+06  1.241438e+06
8.282917678e-04  1.241485e+06  1.241485e+06  1.241485e+06  1.241485e+06
8.283230394e-04  1.241532e+06  1.241532e+06  1.241532e+06  1.241532e+06
8.283543110e-04  1.241579e+06  1.241579e+06  1.241579e+06  1.241579e+06
8.283855827e-04  1.241626e+06  1.241626e+06  1.241626e+06  1.241626e+06
8.284168543e-04  1.241673e+06  1.241673e+06  1.241673e+06  1.241673e+06
8.284481259e-04  1.241719e+06  1.241719e+06  1.241719e+06  1.241719e+06
8.284793976e-04  1.241766e+06  1.241766e+06  1.241766e+06  1.241766e+06
8.285106692e-04  1.241813e+06  1.241813e+06  1.241813e+06  1.241813e+06
8.285419408e-04  1.241860e+06  1.241860e+06  1.241860e+06  1.241860e+06
8.285732125e-04  1.241907e+06  1.241907e+06  1.241907e+06  1.241907e+06
8.286044841e-04  1.241954e+06  1.241954e+06  1.241954e+06  1.241954e+06
8.286357557e-04  1.242001e+06  1.242001e+06  1.242001e+06  1.242001e+06
8.286670274e-04  1.242048e+06  1.242048e+06  1.242048e+06  1.242048e+06
8.286982990e-04  1.242094e+06  1.242094e+06  1.242094e+06  1.242094e+06
8.287295706e-04  1.242141e+06  1.242141e+06  1.242141e+06  1.242141e+06
8.287608423e-04  1.242188e+06  1.242188e+06  1.242188e+06  1.242188e+06
8.287921139e-04  1.242235e+06  1.242235e+06  1.242235e+06  1.242235e+06
8.288233855e-04  1.242282e+06  1.242282e+06  1.242282e+06  1.242282e+06
8.288546572e-04  1.242329e+06  1.242329e+06  1.242329e+06  1.242329e+06
8.288859288e-04  1.242376e+06  1.242376e+06  1.242376e+06  1.242376e+06
8.289172004e-04  1.242423e+06  1.242423e+06  1.242423e+06  1.242423e+06
8.289484721e-04  1.242469e+06  1.242469e+06  1.242469e+06  1.242469e+06
8.289797437e-04  1.242516e+06  1.242516e+06  1.242516e+06  1.242516e+06
8.290110153e-04  1.242563e+06  1.242563e+06  1.242563e+06  1.242563e+06
8.290422870e-04  1.242610e+06  1.242610e+06  1.242610e+06  1.242610e+06
8.290735586e-04  1.242657e+06  1.242657e+06  1.242657e+06  1.242657e+06
8.291048302e-04  1.242704e+06  1.242704e+06  1.242704e+06  1.242704e+06
8.291361019e-04  1.242751e+06  1.242751e+06  1.242751e+06  1.242751e+06
8.291673735e-04  1.242798e+06  1.242798e+06  1.242798e+06  1.242798e+06
8.291986452e-04  1.242844e+06  1.242844e+06  1.242844e+06  1.242844e+06
8.292299168e-04  1.242891e+06  1.242891e+06  1.242891e+06  1.242891e+06
8.292611884e-04  1.242938e+06  1.242938e+06  1.242938e+06  1.242938e+06
8.292924601e-04  1.242985e+06  1.242985e+06  1.242985e+06  1.242985e+06
8.293237317e-04  1.243032e+06  1.243032e+06  1.243032e+06  1.243032e+06
8.293550033e-04  1.243079e+06  1.243079e+06  1.243079e+06  1.243079e+06
8.293862750e-04  1.243126e+06  1.243126e+06  1.243126e+06  1.243126e+06
8.294175466e-04  1.243173e+06  1.243173e+06  1.243173e+06  1.243173e+06
8.294488182e-04  1.243219e+06  1.243219e+06  1.243219e+06  1.243219e+06
8.294800899e-04  1.243266e+06  1.243266e+06  1.243266e+06  1.243266e+06
8.295113615e-04  1.243313e+06  1.243313e+06  1.243313e+06  1.243313e+06
8.295426331e-04  1.243360e+06  1.243360e+06  1.243360e+06  1.243360e+06
8.295739048e-04  1.243407e+06  1.243407e+06  1.243407e+06  1.243407e+06
8.296051764e-04  1.243454e+06  1.243454e+06  1.243454e+06  1.243454e+06
8.296364480e-04  1.243501e+06  1.243501e+06  1.243501e+06  1.243501e+06
8.296677197e-04  1.243548e+06  1.243548e+06  1.243548e+06  1.243548e+06
8.296989913e-04  1.243594e+06  1.243594e+06  1.243594e+06  1.243594e+06
8.297302629e-04  1.243641e+06  1.243641e+06  1.243641e+06  1.243641e+06
8.297615346e-04  1.243688e+06  1.243688e+06  1.243688e+06  1.243688e+06
8.297928062e-04  1.243735e+06  1.243735e+06  1.243735e+06  1.243735e+06
8.298240778e-04  1.243782e+06  1.243782e+06  1.243782e+06  1.243782e+06
8.298553495e-04  1.243829e+06  1.243829e+06  1.243829e+06  1.243829e+06
8.298866211e-04  1.243876e+06  1.243876e+06  1.243876e+06  1.243876e+06
8.299178927e-04  1.243923e+06  1.243923e+06  1.243923e+06  1.243923e+06
8.299491644e-04  1.243969e+06  1.243969e+06  1.243969e+06  1.243969e+06
8.299804360e-04  1.244016e+06  1.244016e+06  1.244016e+06  1.244016e+06
8.300117076e-04  1.244063e+06  1.244063e+06  1.244063e+06  1.244063e+06
8.300429793e-04  1.244110e+06  1.244110e+06  1.244110e+06  1.244110e+06
8.300742509e-04  1.244157e+06  1.244157e+06  1.244157e+06  1.244157e+06
8.301055225e-04  1.244204e+06  1.244204e+06  1.244204e+06  1.244204e+06
8.301367942e-04  1.244251e+06  1.244251e+06  1.244251e+06  1.244251e+06
8.301680658e-04  1.244298e+06  1.244298e+06  1.244298e+06  1.244298e+06
8.301993374e-04  1.244344e+06  1.244344e+06  1.244344e+06  1.244344e+06
8.302306091e-04  1.244391e+06  1.244391e+06  1.244391e+06  1.244391e+06
8.302618807e-04  1.244438e+06  1.244438e+06  1.244438e+06  1.244438e+06
8.302931523e-04  1.244485e+06  1.244485e+06  1.244485e+06  1.244485e+06
8.303244240e-04  1.244532e+06  1.244532e+06  1.244532e+06  1.244532e+06
8.303556956e-04  1.244579e+06  1.244579e+06  1.244579e+06  1.244579e+06
8.303869672e-04  1.244626e+06  1.244626e+06  1.244626e+06  1.244626e+06
8.304182389e-04  1.244673e+06  1.244673e+06  1.244673e+06  1.244673e+06
8.304495105e-04  1.244719e+06  1.244719e+06  1.244719e+06  1.244719e+06
8.304807821e-04  1.244766e+06  1.244766e+06  1.244766e+06  1.244766e+06
8.305120538e-04  1.244813e+06  1.244813e+06  1.244813e+06  1.244813e+06
8.305433254e-04  1.244860e+06  1.244860e+06  1.244860e+06  1.244860e+06
8.305745970e-04  1.244907e+06  1.244907e+06  1.244907e+06  1.244907e+06
8.306058687e-04  1.244954e+06  1.244954e+06  1.244954e+06  1.244954e+06
8.306371403e-04  1.245001e+06  1.245001e+06  1.245001e+06  1.245001e+06
8.306684119e-04  1.245048e+06  1.245048e+06  1.245048e+06  1.245048e+06
8.306996836e-04  1.245094e+06  1.245094e+06  1.245094e+06  1.245094e+06
8.307309552e-04  1.245141e+06  1.245141e+06  1.245141e+06  1.245141e+06
8.307622268e-04  1.245188e+06  1.245188e+06  1.245188e+06  1.245188e+06
8.307934985e-04  1.245235e+06  1.245235e+06  1.245235e+06  1.245235e+06
8.308247701e-04  1.245282e+06  1.245282e+06  1.245282e+06  1.245282e+06
8.308560417e-04  1.245329e+06  1.245329e+06  1.245329e+06  1.245329e+06
8.308873134e-04  1.245376e+06  1.245376e+06  1.245376e+06  1.245376e+06
8.309185850e-04  1.245423e+06  1.245423e+06  1.245423e+06  1.245423e+06
8.309498567e-04  1.245469e+06  1.245469e+06  1.245469e+06  1.245469e+06
8.309811283e-04  1.245516e+06  1.245516e+06  1.245516e+06  1.245516e+06
8.310123999e-04  1.245563e+06  1.245563e+06  1.245563e+06  1.245563e+06
8.310436716e-04  1.245610e+06  1.245610e+06  1.245610e+06  1.245610e+06
8.310749432e-04  1.245657e+06  1.245657e+06  1.245657e+06  1.245657e+06
8.311062148e-04  1.245704e+06  1.245704e+06  1.245704e+06  1.245704e+06
8.311374865e-04  1.245751e+06  1.245751e+06  1.245751e+06  1.245751e+06
8.311687581e-04  1.245798e+06  1.245798e+06  1.245798e+06  1.245798e+06
8.312000297e-04  1.245844e+06  1.245844e+06  1.245844e+06  1.245844e+06
8.312313014e-04  1.245891e+06  1.245891e+06  1.245891e+06  1.245891e+06
8.312625730e-04  1.245938e+06  1.245938e+06  1.245938e+06  1.245938e+06
8.312938446e-04  1.245985e+06  1.245985e+06  1.245985e+06  1.245985e+06
8.313251163e-04  1.246032e+06  1.246032e+06  1.246032e+06  1.246032e+06
8.313563879e-04  1.246079e+06  1.246079e+06  1.246079e+06  1.246079e+06
8.313876595e-04  1.246126e+06  1.246126e+06  1.246126e+06  1.246126e+06
8.314189312e-04  1.246173e+06  1.246173e+06  1.246173e+06  1.246173e+06
8.314502028e-04  1.246219e+06  1.246219e+06  1.246219e+06  1.246219e+06
8.314814744e-04  1.246266e+06  1.246266e+06  1.246266e+06  1.246266e+06
8.315127461e-04  1.246313e+06  1.246313e+06  1.246313e+06  1.246313e+06
8.315440177e-04  1.246360e+06  1.246360e+06  1.246360e+06  1.246360e+06
8.315752893e-04  1.246407e+06  1.246407e+06  1.246407e+06  1.246407e+06
8.316065610e-04  1.246454e+06  1.246454e+06  1.246454e+06  1.246454e+06
8.316378326e-04  1.246501e+06  1.246501e+06  1.246501e+06  1.246501e+06
8.316691042e-04  1.246548e+06  1.246548e+06  1.246548e+06  1.246548e+06
8.317003759e-04  1.246594e+06  1.246594e+06  1.246594e+06  1.246594e+06
8.317316475e-04  1.246641e+06  1.246641e+06  1.246641e+06  1.246641e+06
8.317629191e-04  1.246688e+06  1.246688e+06  1.246688e+06  1.246688e+06
8.317941908e-04  1.246735e+06  1.246735e+06  1.246735e+06  1.246735e+06
8.318254624e-04  1.246782e+06  1.246782e+06  1.246782e+06  1.246782e+06
8.318567340e-04  1.246829e+06  1.246829e+06  1.246829e+06  1.246829e+06
8.318880057e-04  1.246876e+06  1.246876e+06  1.246876e+06  1.246876e+06
8.319192773e-04  1.246923e+06  1.246923e+06  1.246923e+06  1.246923e+06
8.319505489e-04  1.246969e+06  1.246969e+06  1.246969e+06  1.246969e+06
8.319818206e-04  1.247016e+06  1.247016e+06  1.247016e+06  1.247016e+06
8.320130922e-04  1.247063e+06  1.247063e+06  1.247063e+06  1.247063e+06
8.320443638e-04  1.247110e+06  1.247110e+06  1.247110e+06  1.247110e+06
8.320756355e-04  1.247157e+06  1.247157e+06  1.247157e+06  1.247157e+06
8.321069071e-04  1.247204e+06  1.247204e+06  1.247204e+06  1.247204e+06
8.321381787e-04  1.247251e+06  1.247251e+06  1.247251e+06  1.247251e+06
8.321694504e-04  1.247298e+06  1.247298e+06  1.247298e+06  1.247298e+06
8.322007220e-04  1.247344e+06  1.247344e+06  1.247344e+06  1.247344e+06
8.322319936e-04  1.247391e+06  1.247391e+06  1.247391e+06  1.247391e+06
8.322632653e-04  1.247438e+06  1.247438e+06  1.247438e+06  1.247438e+06
8.322945369e-04  1.247485e+06  1.247485e+06  1.247485e+06  1.247485e+06
8.323258085e-04  1.247532e+06  1.247532e+06  1.247532e+06  1.247532e+06
8.323570802e-04  1.247579e+06  1.247579e+06  1.247579e+06  1.247579e+06
8.323883518e-04  1.247626e+06  1.247626e+06  1.247626e+06  1.247626e+06
8.324196234e-04  1.247673e+06  1.247673e+06  1.247673e+06  1.247673e+06
8.324508951e-04  1.247719e+06  1.247719e+06  1.247719e+06  1.247719e+06
8.324821667e-04  1.247766e+06  1.247766e+06  1.247766e+06  1.247766e+06
8.325134383e-04  1.247813e+06  1.247813e+06  1.247813e+06  1.247813e+06
8.325447100e-04  1.247860e+06  1.247860e+06  1.247860e+06  1.247860e+06
8.325759816e-04  1.247907e+06  1.247907e+06  1.247907e+06  1.247907e+06
8.326072532e-04  1.247954e+06  1.247954e+06  1.247954e+06  1.247954e+06
8.326385249e-04  1.248001e+06  1.248001e+06  1.248001e+06  1.248001e+06
8.326697965e-04  1.248048e+06  1.248048e+06  1.248048e+06  1.248048e+06
8.327010682e-04  1.248094e+06  1.248094e+06  1.248094e+06  1.248094e+06
8.327323398e-04  1.248141e+06  1.248141e+06  1.248141e+06  1.248141e+06
8.327636114e-04  1.248188e+06  1.248188e+06  1.248188e+06  1.248188e+06
8.327948831e-04  1.248235e+06  1.248235e+06  1.248235e+06  1.248235e+06
8.328261547e-04  1.248282e+06  1.248282e+06  1.248282e+06  1.248282e+06
8.328574263e-04  1.248329e+06  1.248329e+06  1.248329e+06  1.248329e+06
8.328886980e-04  1.248376e+06  1.248376e+06  1.248376e+06  1.248376e+06
8.329199696e-04  1.248423e+06  1.248423e+06  1.248423e+06  1.248423e+06
8.329512412e-04  1.248469e+06  1.248469e+06  1.248469e+06  1.248469e+06
8.329825129e-04  1.248516e+06  1.248516e+06  1.248516e+06  1.248516e+06
8.330137845e-04  1.248563e+06  1.248563e+06  1.248563e+06  1.248563e+06
8.330450561e-04  1.248610e+06  1.248610e+06  1.248610e+06  1.248610e+06
8.330763278e-04  1.248657e+06  1.248657e+06  1.248657e+06  1.248657e+06
8.331075994e-04  1.248704e+06  1.248704e+06  1.248704e+06  1.248704e+06
8.331388710e-04  1.248751e+06  1.248751e+06  1.248751e+06  1.248751e+06
8.331701427e-04  1.248798e+06  1.248798e+06  1.248798e+06  1.248798e+06
8.332014143e-04  1.248844e+06  1.248844e+06  1.248844e+06  1.248844e+06
8.332326859e-04  1.248891e+06  1.248891e+06  1.248891e+06  1.248891e+06
8.332639576e-04  1.248938e+06  1.248938e+06  1.248938e+06  1.248938e+06
8.332952292e-04  1.248985e+06  1.248985e+06  1.248985e+06  1.248985e+06
8.333265008e-04  1.249032e+06  1.249032e+06  1.249032e+06  1.249032e+06
8.333577725e-04  1.249079e+06  1.249079e+06  1.249079e+06  1.249079e+06
8.333890441e-04  1.249126e+06  1.249126e+06  1.249126e+06  1.249126e+06
8.334203157e-04  1.249173e+06  1.249173e+06  1.249173e+06  1.249173e+06
8.334515874e-04  1.249219e+06  1.249219e+06  1.249219e+06  1.249219e+06
8.334828590e-04  1.249266e+06  1.249266e+06  1.249266e+06  1.249266e+06
8.335141306e-04  1.249313e+06  1.249313e+06  1.249313e+06  1.249313e+06
8.335454023e-04  1.249360e+06  1.249360e+06  1.249360e+06  1.249360e+06
8.335766739e-04  1.249407e+06  1.249407e+06  1.249407e+06  1.249407e+06
8.336079455e-04  1.249454e+06  1.249454e+06  1.249454e+06  1.249454e+06
8.336392172e-04  1.249501e+06  1.249501e+06  1.249501e+06  1.249501e+06
8.336704888e-04  1.249548e+06  1.249548e+06  1.249548e+06  1.249548e+06
8.337017604e-04  1.249594e+06  1.249594e+06  1.249594e+06  1.249594e+06
8.337330321e-04  1.249641e+06  1.249641e+06  1.249641e+06  1.249641e+06
8.337643037e-04  1.249688e+06  1.249688e+06  1.249688e+06  1.249688e+06
8.337955753e-04  1.249735e+06  1.249735e+06  1.249735e+06  1.249735e+06
8.338268470e-04  1.249782e+06  1.249782e+06  1.249782e+06  1.249782e+06
8.338581186e-04  1.249829e+06  1.249829e+06  1.249829e+06  1.249829e+06
8.338893902e-04  1.249876e+06  1.249876e+06  1.249876e+06  1.249876e+06
8.339206619e-04  1.249923e+06  1.249923e+06  1.249923e+06  1.249923e+06
8.339519335e-04  1.249969e+06  1.249969e+06  1.249969e+06  1.249969e+06
8.339832051e-04  1.250016e+06  1.250016e+06  1.250016e+06  1.250016e+06
8.340144768e-04  1.250063e+06  1.250063e+06  1.250063e+06  1.250063e+06
