# t(s)   rho_eff(J)   power(W)   rho_I(J)   rho_N(J)
5.792444752e-04  3.336483e+07  5.159349e+12  3.336483e+07  0.000000e+00
5.792757468e-04  3.428235e+07  3.815088e+13  3.428235e+07  0.000000e+00
5.793070185e-04  3.575091e+07  2.917621e+13  3.575091e+07  0.000000e+00
5.793382901e-04  3.610713e+07  -1.263868e+13  3.610713e+07  0.000000e+00
5.793695617e-04  3.496045e+07  -4.032154e+13  3.496045e+07  0.000000e+00
5.794008334e-04  3.358529e+07  -2.566502e+13  3.358529e+07  0.000000e+00
5.794321050e-04  3.335528e+07  1.011052e+13  3.335528e+07  0.000000e+00
5.794633766e-04  3.421763e+07  2.618313e+13  3.421763e+07  0.000000e+00
5.794946483e-04  3.499285e+07  1.127986e+13  3.499285e+07  0.000000e+00
5.795259199e-04  3.492311e+07  -8.668128e+12  3.492311e+07  0.000000e+00
5.795571915e-04  3.445072e+07  -8.456788e+12  3.445072e+07  0.000000e+00
5.795884632e-04  3.439420e+07  5.448388e+12  3.439420e+07  0.000000e+00
5.796197348e-04  3.479148e+07  8.994440e+12  3.479148e+07  0.000000e+00
5.796510064e-04  3.495674e+07  -3.958819e+12  3.495674e+07  0.000000e+00
5.796822781e-04  3.454388e+07  -1.420337e+13  3.454388e+07  0.000000e+00
5.797135497e-04  3.406841e+07  -6.023288e+12  3.406841e+07  0.000000e+00
5.797448213e-04  3.416717e+07  9.485674e+12  3.416717e+07  0.000000e+00
5.797760930e-04  3.466168e+07  9.655435e+12  3.466168e+07  0.000000e+00
5.798073646e-04  3.477105e+07  -7.063675e+12  3.477105e+07  0.000000e+00
5.798386362e-04  3.421989e+07  -1.706555e+13  3.421989e+07  0.000000e+00
5.798699079e-04  3.370371e+07  -3.580803e+12  3.370371e+07  0.000000e+00
5.799011795e-04  3.399594e+07  1.823725e+13  3.399594e+07  0.000000e+00
5.799324511e-04  3.484433e+07  1.902414e+13  3.484433e+07  0.000000e+00
5.799637228e-04  3.518577e+07  -5.352348e+12  3.518577e+07  0.000000e+00
5.799949944e-04  3.450958e+07  -2.500944e+13  3.450958e+07  0.000000e+00
5.800262660e-04  3.362160e+07  -1.239363e+13  3.362160e+07  0.000000e+00
5.800575377e-04  3.373444e+07  2.119255e+13  3.373444e+07  0.000000e+00
5.800888093e-04  3.494705e+07  3.663146e+13  3.494705e+07  0.000000e+00
5.801200809e-04  3.602549e+07  1.382748e+13  3.602549e+07  0.000000e+00
5.801513526e-04  3.581186e+07  -2.348543e+13  3.581186e+07  0.000000e+00
5.801826242e-04  3.455664e+07  -3.579995e+13  3.455664e+07  0.000000e+00
5.802138958e-04  3.357282e+07  -1.372207e+13  3.357282e+07  0.000000e+00
5.802451675e-04  3.369841e+07  1.424228e+13  3.369841e+07  0.000000e+00
5.802764391e-04  3.446358e+07  1.857881e+13  3.446358e+07  0.000000e+00
5.803077107e-04  3.486039e+07  1.996156e+12  3.486039e+07  0.000000e+00
5.803389824e-04  3.458842e+07  -1.045514e+13  3.458842e+07  0.000000e+00
5.803702540e-04  3.420649e+07  -6.306681e+12  3.420649e+07  0.000000e+00
5.804015256e-04  3.419398e+07  1.869997e+12  3.419398e+07  0.000000e+00
5.804327973e-04  3.432345e+07  -6.121421e+11  3.432345e+07  0.000000e+00
5.804640689e-04  3.415570e+07  -7.925749e+12  3.415570e+07  0.000000e+00
5.804953405e-04  3.382775e+07  -3.689225e+12  3.382775e+07  0.000000e+00
5.805266122e-04  3.392496e+07  1.231757e+13  3.392496e+07  0.000000e+00
5.805578838e-04  3.459813e+07  2.088582e+13  3.459813e+07  0.000000e+00
5.805891554e-04  3.523123e+07  9.991496e+12  3.523123e+07  0.000000e+00
5.806204271e-04  3.522303e+07  -6.524702e+12  3.522303e+07  0.000000e+00
5.806516987e-04  3.482315e+07  -7.005905e+12  3.482315e+07  0.000000e+00
5.806829704e-04  3.478486e+07  6.568063e+12  3.478486e+07  0.000000e+00
5.807142420e-04  3.523394e+07  9.329217e+12  3.523394e+07  0.000000e+00
5.807455136e-04  3.536834e+07  -1.056758e+13  3.536834e+07  0.000000e+00
5.807767853e-04  3.457301e+07  -2.979163e+13  3.457301e+07  0.000000e+00
5.808080569e-04  3.350507e+07  -1.716274e+13  3.350507e+07  0.000000e+00
5.808393285e-04  3.349960e+07  2.084887e+13  3.349960e+07  0.000000e+00
5.808706002e-04  3.480903e+07  3.938905e+13  3.480903e+07  0.000000e+00
5.809018718e-04  3.596312e+07  8.943760e+12  3.596312e+07  0.000000e+00
5.809331434e-04  3.536840e+07  -4.139457e+13  3.536840e+07  0.000000e+00
5.809644151e-04  3.337416e+07  -5.161151e+13  3.337416e+07  0.000000e+00
5.809956867e-04  3.214045e+07  -2.976115e+12  3.214045e+07  0.000000e+00
5.810269583e-04  3.318803e+07  5.355751e+13  3.318803e+07  0.000000e+00
5.810582300e-04  3.549011e+07  5.351978e+13  3.549011e+07  0.000000e+00
5.810895016e-04  3.653533e+07  -4.016420e+12  3.653533e+07  0.000000e+00
5.811207732e-04  3.523891e+07  -5.288325e+13  3.523891e+07  0.000000e+00
5.811520449e-04  3.322784e+07  -3.733704e+13  3.322784e+07  0.000000e+00
5.811833165e-04  3.290373e+07  2.188642e+13  3.290373e+07  0.000000e+00
5.812145881e-04  3.459669e+07  5.343922e+13  3.459669e+07  0.000000e+00
5.812458598e-04  3.624599e+07  2.160396e+13  3.624599e+07  0.000000e+00
5.812771314e-04  3.594787e+07  -3.250771e+13  3.594787e+07  0.000000e+00
5.813084030e-04  3.421285e+07  -4.390296e+13  3.421285e+07  0.000000e+00
5.813396747e-04  3.320203e+07  -3.540547e+12  3.320203e+07  0.000000e+00
5.813709463e-04  3.399142e+07  3.370848e+13  3.399142e+07  0.000000e+00
5.814022179e-04  3.531027e+07  2.037551e+13  3.531027e+07  0.000000e+00
5.814334896e-04  3.526577e+07  -2.411457e+13  3.526577e+07  0.000000e+00
5.814647612e-04  3.380207e+07  -3.972791e+13  3.380207e+07  0.000000e+00
5.814960328e-04  3.278105e+07  -2.902143e+12  3.278105e+07  0.000000e+00
5.815273045e-04  3.362056e+07  4.325385e+13  3.362056e+07  0.000000e+00
5.815585761e-04  3.548629e+07  4.262480e+13  3.548629e+07  0.000000e+00
5.815898477e-04  3.628645e+07  -4.687380e+12  3.628645e+07  0.000000e+00
5.816211194e-04  3.519313e+07  -4.345663e+13  3.519313e+07  0.000000e+00
5.816523910e-04  3.356853e+07  -3.127126e+13  3.356853e+07  0.000000e+00
5.816836626e-04  3.323732e+07  1.207783e+13  3.323732e+07  0.000000e+00
5.817149343e-04  3.432392e+07  3.268078e+13  3.432392e+07  0.000000e+00
5.817462059e-04  3.528128e+07  9.459813e+12  3.528128e+07  0.000000e+00
5.817774775e-04  3.491557e+07  -2.366765e+13  3.491557e+07  0.000000e+00
5.818087492e-04  3.380103e+07  -2.402694e+13  3.380103e+07  0.000000e+00
5.818400208e-04  3.341285e+07  6.757161e+12  3.341285e+07  0.000000e+00
5.818712924e-04  3.422364e+07  2.839685e+13  3.422364e+07  0.000000e+00
5.819025641e-04  3.518888e+07  1.486626e+13  3.518888e+07  0.000000e+00
5.819338357e-04  3.515343e+07  -1.421813e+13  3.515343e+07  0.000000e+00
5.819651073e-04  3.429963e+07  -2.094770e+13  3.429963e+07  0.000000e+00
5.819963790e-04  3.384329e+07  2.846443e+12  3.384329e+07  0.000000e+00
5.820276506e-04  3.447765e+07  2.748877e+13  3.447765e+07  0.000000e+00
5.820589222e-04  3.556253e+07  2.392456e+13  3.556253e+07  0.000000e+00
5.820901939e-04  3.597398e+07  -2.194037e+12  3.597398e+07  0.000000e+00
5.821214655e-04  3.542531e+07  -2.145758e+13  3.542531e+07  0.000000e+00
5.821527371e-04  3.463195e+07  -1.806425e+13  3.463195e+07  0.000000e+00
5.821840088e-04  3.429551e+07  -4.925821e+12  3.429551e+07  0.000000e+00
5.822152804e-04  3.432387e+07  -1.463825e+12  3.432387e+07  0.000000e+00
5.822465520e-04  3.420396e+07  -7.557164e+12  3.420396e+07  0.000000e+00
5.822778237e-04  3.385122e+07  -7.600450e+12  3.385122e+07  0.000000e+00
5.823090953e-04  3.372860e+07  4.563508e+12  3.372860e+07  0.000000e+00
5.823403669e-04  3.413664e+07  1.580447e+13  3.413664e+07  0.000000e+00
5.823716386e-04  3.471706e+07  1.165714e+13  3.471706e+07  0.000000e+00
5.824029102e-04  3.486571e+07  -3.765177e+12  3.486571e+07  0.000000e+00
5.824341818e-04  3.448158e+07  -1.308373e+13  3.448158e+07  0.000000e+00
5.824654535e-04  3.404741e+07  -8.023149e+12  3.404741e+07  0.000000e+00
5.824967251e-04  3.397978e+07  1.789584e+12  3.397978e+07  0.000000e+00
5.825279968e-04  3.415934e+07  4.095578e+12  3.415934e+07  0.000000e+00
5.825592684e-04  3.423593e+07  5.387224e+11  3.423593e+07  0.000000e+00
5.825905400e-04  3.419303e+07  1.425383e+12  3.419303e+07  0.000000e+00
5.826218117e-04  3.432508e+07  7.757915e+12  3.432508e+07  0.000000e+00
5.826530833e-04  3.467824e+07  8.183814e+12  3.467824e+07  0.000000e+00
5.826843549e-04  3.483692e+07  -3.153669e+12  3.483692e+07  0.000000e+00
5.827156266e-04  3.448100e+07  -1.366609e+13  3.448100e+07  0.000000e+00
5.827468982e-04  3.398220e+07  -6.059059e+12  3.398220e+07  0.000000e+00
5.827781698e-04  3.410205e+07  1.652574e+13  3.410205e+07  0.000000e+00
5.828094415e-04  3.501578e+07  2.895000e+13  3.501578e+07  0.000000e+00
5.828407131e-04  3.591267e+07  1.312025e+13  3.591267e+07  0.000000e+00
5.828719847e-04  3.583636e+07  -1.708714e+13  3.583636e+07  0.000000e+00
5.829032564e-04  3.484399e+07  -2.895805e+13  3.484399e+07  0.000000e+00
5.829345280e-04  3.402523e+07  -9.457583e+12  3.402523e+07  0.000000e+00
5.829657996e-04  3.425248e+07  1.779952e+13  3.425248e+07  0.000000e+00
5.829970713e-04  3.513847e+07  1.987540e+13  3.513847e+07  0.000000e+00
5.830283429e-04  3.549555e+07  -5.961911e+12  3.549555e+07  0.000000e+00
5.830596145e-04  3.476559e+07  -2.903971e+13  3.476559e+07  0.000000e+00
5.830908862e-04  3.367931e+07  -2.263908e+13  3.367931e+07  0.000000e+00
5.831221578e-04  3.334967e+07  4.148307e+12  3.334967e+07  0.000000e+00
5.831534294e-04  3.393876e+07  1.899987e+13  3.393876e+07  0.000000e+00
5.831847011e-04  3.453798e+07  6.663441e+12  3.453798e+07  0.000000e+00
5.832159727e-04  3.435552e+07  -1.360887e+13  3.435552e+07  0.000000e+00
5.832472443e-04  3.368684e+07  -1.397698e+13  3.368684e+07  0.000000e+00
5.832785160e-04  3.348135e+07  6.974157e+12  3.348135e+07  0.000000e+00
5.833097876e-04  3.412303e+07  2.406008e+13  3.412303e+07  0.000000e+00
5.833410592e-04  3.498615e+07  1.812522e+13  3.498615e+07  0.000000e+00
5.833723309e-04  3.525664e+07  -1.567545e+12  3.525664e+07  0.000000e+00
5.834036025e-04  3.488811e+07  -1.221216e+13  3.488811e+07  0.000000e+00
5.834348741e-04  3.449285e+07  -7.028570e+12  3.449285e+07  0.000000e+00
5.834661458e-04  3.444852e+07  9.086899e+10  3.444852e+07  0.000000e+00
5.834974174e-04  3.449853e+07  -1.854574e+12  3.449853e+07  0.000000e+00
5.835286890e-04  3.433253e+07  -4.688498e+12  3.433253e+07  0.000000e+00
5.835599607e-04  3.420530e+07  4.290809e+12  3.420530e+07  0.000000e+00
5.835912323e-04  3.460089e+07  1.858957e+13  3.460089e+07  0.000000e+00
5.836225039e-04  3.536795e+07  1.672127e+13  3.536795e+07  0.000000e+00
5.836537756e-04  3.564669e+07  -7.253350e+12  3.564669e+07  0.000000e+00
5.836850472e-04  3.491430e+07  -2.888120e+13  3.491430e+07  0.000000e+00
5.837163188e-04  3.384036e+07  -2.006124e+13  3.384036e+07  0.000000e+00
5.837475905e-04  3.365961e+07  1.279852e+13  3.365961e+07  0.000000e+00
5.837788621e-04  3.464083e+07  3.070540e+13  3.464083e+07  0.000000e+00
5.838101337e-04  3.558002e+07  8.073744e+12  3.558002e+07  0.000000e+00
5.838414054e-04  3.514578e+07  -3.235175e+13  3.514578e+07  0.000000e+00
5.838726770e-04  3.355664e+07  -4.275423e+13  3.355664e+07  0.000000e+00
5.839039486e-04  3.247179e+07  -7.664572e+12  3.247179e+07  0.000000e+00
5.839352203e-04  3.307727e+07  3.463211e+13  3.307727e+07  0.000000e+00
5.839664919e-04  3.463780e+07  3.610248e+13  3.463780e+07  0.000000e+00
5.839977635e-04  3.533524e+07  -3.031562e+12  3.533524e+07  0.000000e+00
5.840290352e-04  3.444820e+07  -3.357115e+13  3.444820e+07  0.000000e+00
5.840603068e-04  3.323559e+07  -1.639203e+13  3.323559e+07  0.000000e+00
5.840915784e-04  3.342299e+07  2.998222e+13  3.342299e+07  0.000000e+00
5.841228501e-04  3.511078e+07  5.124686e+13  3.511078e+07  0.000000e+00
5.841541217e-04  3.662813e+07  2.189718e+13  3.662813e+07  0.000000e+00
5.841853933e-04  3.648030e+07  -2.564676e+13  3.648030e+07  0.000000e+00
5.842166650e-04  3.502410e+07  -4.090017e+13  3.502410e+07  0.000000e+00
5.842479366e-04  3.392227e+07  -1.376786e+13  3.392227e+07  0.000000e+00
5.842792083e-04  3.416301e+07  1.829455e+13  3.416301e+07  0.000000e+00
5.843104799e-04  3.506647e+07  1.856864e+13  3.506647e+07  0.000000e+00
5.843417515e-04  3.532436e+07  -7.260463e+12  3.532436e+07  0.000000e+00
5.843730232e-04  3.461237e+07  -2.428206e+13  3.461237e+07  0.000000e+00
5.844042948e-04  3.380568e+07  -1.381560e+13  3.380568e+07  0.000000e+00
5.844355664e-04  3.374830e+07  7.532142e+12  3.374830e+07  0.000000e+00
5.844668381e-04  3.427676e+07  1.418646e+13  3.427676e+07  0.000000e+00
5.844981097e-04  3.463557e+07  3.882181e+12  3.463557e+07  0.000000e+00
5.845293813e-04  3.451957e+07  -5.247369e+12  3.451957e+07  0.000000e+00
5.845606530e-04  3.430738e+07  -2.965260e+12  3.430738e+07  0.000000e+00
5.845919246e-04  3.433411e+07  1.117365e+12  3.433411e+07  0.000000e+00
5.846231962e-04  3.437727e+07  -3.802675e+12  3.437727e+07  0.000000e+00
5.846544679e-04  3.409628e+07  -1.076439e+13  3.409628e+07  0.000000e+00
5.846857395e-04  3.370402e+07  -4.911859e+12  3.370402e+07  0.000000e+00
5.847170111e-04  3.378907e+07  1.210709e+13  3.378907e+07  0.000000e+00
5.847482828e-04  3.446124e+07  2.024429e+13  3.446124e+07  0.000000e+00
5.847795544e-04  3.505522e+07  7.440189e+12  3.505522e+07  0.000000e+00
5.848108260e-04  3.492658e+07  -1.168726e+13  3.492658e+07  0.000000e+00
5.848420977e-04  3.432426e+07  -1.309275e+13  3.432426e+07  0.000000e+00
5.848733693e-04  3.410771e+07  4.463832e+12  3.410771e+07  0.000000e+00
5.849046409e-04  3.460344e+07  1.629325e+13  3.460344e+07  0.000000e+00
5.849359126e-04  3.512674e+07  4.414536e+12  3.512674e+07  0.000000e+00
5.849671842e-04  3.487954e+07  -1.680706e+13  3.487954e+07  0.000000e+00
5.849984558e-04  3.407558e+07  -1.803121e+13  3.407558e+07  0.000000e+00
5.850297275e-04  3.375181e+07  5.646650e+12  3.375181e+07  0.000000e+00
5.850609991e-04  3.442874e+07  2.581962e+13  3.442874e+07  0.000000e+00
5.850922707e-04  3.536665e+07  1.649312e+13  3.536665e+07  0.000000e+00
5.851235424e-04  3.546027e+07  -1.129043e+13  3.546027e+07  0.000000e+00
5.851548140e-04  3.466051e+07  -2.250919e+13  3.466051e+07  0.000000e+00
5.851860856e-04  3.405247e+07  -3.575398e+12  3.405247e+07  0.000000e+00
5.852173573e-04  3.443690e+07  1.919017e+13  3.443690e+07  0.000000e+00
5.852486289e-04  3.525269e+07  1.357980e+13  3.525269e+07  0.000000e+00
5.852799005e-04  3.528622e+07  -1.552924e+13  3.528622e+07  0.000000e+00
5.853111722e-04  3.428144e+07  -3.115590e+13  3.428144e+07  0.000000e+00
5.853424438e-04  3.333763e+07  -1.210471e+13  3.333763e+07  0.000000e+00
5.853737154e-04  3.352437e+07  1.836980e+13  3.352437e+07  0.000000e+00
5.854049871e-04  3.448654e+07  2.161621e+13  3.448654e+07  0.000000e+00
5.854362587e-04  3.487632e+07  -6.253384e+12  3.487632e+07  0.000000e+00
5.854675303e-04  3.409543e+07  -2.832288e+13  3.409543e+07  0.000000e+00
5.854988020e-04  3.310491e+07  -1.375819e+13  3.310491e+07  0.000000e+00
5.855300736e-04  3.323495e+07  2.239042e+13  3.323495e+07  0.000000e+00
5.855613452e-04  3.450528e+07  3.786619e+13  3.450528e+07  0.000000e+00
5.855926169e-04  3.560322e+07  1.636287e+13  3.560322e+07  0.000000e+00
5.856238885e-04  3.552867e+07  -1.315354e+13  3.552867e+07  0.000000e+00
5.856551601e-04  3.478056e+07  -1.500986e+13  3.478056e+07  0.000000e+00
5.856864318e-04  3.458991e+07  7.585116e+12  3.458991e+07  0.000000e+00
5.857177034e-04  3.525496e+07  1.888413e+13  3.525496e+07  0.000000e+00
5.857489750e-04  3.577098e+07  -6.485810e+11  3.577098e+07  0.000000e+00
5.857802467e-04  3.521439e+07  -2.777039e+13  3.521439e+07  0.000000e+00
5.858115183e-04  3.403413e+07  -2.681193e+13  3.403413e+07  0.000000e+00
5.858427899e-04  3.353749e+07  3.099111e+12  3.353749e+07  0.000000e+00
5.858740616e-04  3.422796e+07  2.572515e+13  3.422796e+07  0.000000e+00
5.859053332e-04  3.514642e+07  1.327818e+13  3.514642e+07  0.000000e+00
5.859366048e-04  3.505842e+07  -1.893353e+13  3.505842e+07  0.000000e+00
5.859678765e-04  3.396226e+07  -3.234582e+13  3.396226e+07  0.000000e+00
5.859991481e-04  3.303541e+07  -1.253402e+13  3.303541e+07  0.000000e+00
5.860304198e-04  3.317834e+07  1.612668e+13  3.317834e+07  0.000000e+00
5.860616914e-04  3.404402e+07  2.387632e+13  3.404402e+07  0.000000e+00
5.860929630e-04  3.467164e+07  1.086239e+13  3.467164e+07  0.000000e+00
5.861242347e-04  3.472339e+07  1.786709e+11  3.472339e+07  0.000000e+00
5.861555063e-04  3.468281e+07  3.318773e+12  3.468281e+07  0.000000e+00
5.861867779e-04  3.493096e+07  7.280673e+12  3.493096e+07  0.000000e+00
5.862180496e-04  3.513817e+07  -1.526347e+12  3.513817e+07  0.000000e+00
5.862493212e-04  3.483549e+07  -1.403364e+13  3.483549e+07  0.000000e+00
5.862805928e-04  3.426046e+07  -1.098893e+13  3.426046e+07  0.000000e+00
5.863118645e-04  3.414821e+07  6.666469e+12  3.414821e+07  0.000000e+00
5.863431361e-04  3.467740e+07  1.515753e+13  3.467740e+07  0.000000e+00
5.863744077e-04  3.509621e+07  3.515524e+11  3.509621e+07  0.000000e+00
5.864056794e-04  3.469939e+07  -1.929434e+13  3.469939e+07  0.000000e+00
5.864369510e-04  3.388948e+07  -1.492674e+13  3.388948e+07  0.000000e+00
5.864682226e-04  3.376582e+07  1.181526e+13  3.376582e+07  0.000000e+00
5.864994943e-04  3.462845e+07  2.611409e+13  3.462845e+07  0.000000e+00
5.865307659e-04  3.539909e+07  4.572559e+12  3.539909e+07  0.000000e+00
5.865620375e-04  3.491443e+07  -2.984093e+13  3.491443e+07  0.000000e+00
5.865933092e-04  3.353274e+07  -3.262504e+13  3.353274e+07  0.000000e+00
5.866245808e-04  3.287395e+07  4.777837e+12  3.287395e+07  0.000000e+00
5.866558524e-04  3.383156e+07  3.960897e+13  3.383156e+07  0.000000e+00
5.866871241e-04  3.535123e+07  2.935838e+13  3.535123e+07  0.000000e+00
5.867183957e-04  3.566773e+07  -1.277573e+13  3.566773e+07  0.000000e+00
5.867496673e-04  3.455219e+07  -3.185695e+13  3.455219e+07  0.000000e+00
5.867809390e-04  3.367529e+07  -1.095164e+12  3.367529e+07  0.000000e+00
5.868122106e-04  3.448370e+07  4.074862e+13  3.448370e+07  0.000000e+00
5.868434822e-04  3.622384e+07  3.571754e+13  3.622384e+07  0.000000e+00
5.868747539e-04  3.671759e+07  -1.865210e+13  3.671759e+07  0.000000e+00
5.869060255e-04  3.505728e+07  -6.170799e+13  3.505728e+07  0.000000e+00
5.869372971e-04  3.285817e+07  -4.238600e+13  3.285817e+07  0.000000e+00
5.869685688e-04  3.240632e+07  1.715876e+13  3.240632e+07  0.000000e+00
5.869998404e-04  3.393133e+07  4.764198e+13  3.393133e+07  0.000000e+00
5.870311120e-04  3.538600e+07  1.712437e+13  3.538600e+07  0.000000e+00
5.870623837e-04  3.500235e+07  -3.136567e+13  3.500235e+07  0.000000e+00
5.870936553e-04  3.342429e+07  -3.539546e+13  3.342429e+07  0.000000e+00
5.871249269e-04  3.278860e+07  9.088782e+12  3.278860e+07  0.000000e+00
5.871561986e-04  3.399273e+07  4.525536e+13  3.399273e+07  0.000000e+00
5.871874702e-04  3.561902e+07  2.871835e+13  3.561902e+07  0.000000e+00
5.872187418e-04  3.578887e+07  -1.799037e+13  3.578887e+07  0.000000e+00
5.872500135e-04  3.449384e+07  -3.711867e+13  3.449384e+07  0.000000e+00
5.872812851e-04  3.346735e+07  -9.219274e+12  3.346735e+07  0.000000e+00
5.873125567e-04  3.391724e+07  2.643881e+13  3.391724e+07  0.000000e+00
5.873438284e-04  3.512092e+07  2.655994e+13  3.512092e+07  0.000000e+00
5.873751000e-04  3.557838e+07  -1.855583e+12  3.557838e+07  0.000000e+00
5.874063716e-04  3.500487e+07  -1.754159e+13  3.500487e+07  0.000000e+00
5.874376433e-04  3.448127e+07  -4.473254e+12  3.448127e+07  0.000000e+00
5.874689149e-04  3.472509e+07  8.572410e+12  3.472509e+07  0.000000e+00
5.875001865e-04  3.501742e+07  -6.337783e+12  3.501742e+07  0.000000e+00
5.875314582e-04  3.432871e+07  -3.169484e+13  3.432871e+07  0.000000e+00
5.875627298e-04  3.303512e+07  -2.625970e+13  3.303512e+07  0.000000e+00
5.875940014e-04  3.268634e+07  1.452452e+13  3.268634e+07  0.000000e+00
5.876252731e-04  3.394353e+07  4.447034e+13  3.394353e+07  0.000000e+00
5.876565447e-04  3.546766e+07  2.428923e+13  3.546766e+07  0.000000e+00
5.876878163e-04  3.546266e+07  -2.307543e+13  3.546266e+07  0.000000e+00
5.877190880e-04  3.402445e+07  -3.671569e+13  3.402445e+07  0.000000e+00
5.877503596e-04  3.316634e+07  4.274558e+12  3.316634e+07  0.000000e+00
5.877816313e-04  3.429179e+07  5.001416e+13  3.429179e+07  0.000000e+00
5.878129029e-04  3.629439e+07  4.055472e+13  3.629439e+07  0.000000e+00
5.878441745e-04  3.682822e+07  -1.670690e+13  3.682822e+07  0.000000e+00
5.878754462e-04  3.524949e+07  -5.353634e+13  3.524949e+07  0.000000e+00
